species,lat,lon,country,eventDate,basisOfRecord,presence,10m_bio_1,10m_bio_2,10m_bio_3,10m_bio_4,10m_bio_5,10m_bio_6,10m_bio_7,10m_bio_8,10m_bio_9,10m_bio_10,10m_bio_11,10m_bio_12,10m_bio_13,10m_bio_14,10m_bio_15,10m_bio_16,10m_bio_17,10m_bio_18,10m_bio_19,10m_elev
Apis mellifera,-3.238445,40.126525,Kenya,2021-08-10T08:34:55,HUMAN_OBSERVATION,1,274.0,7.444454193115234,65.96852111816406,123.12406158447266,31.00774574279785,19.72288703918457,11.284858703613281,24.82318115234375,26.05046844482422,26.250118255615234,23.15616226196289,1002.0,274.0,8.0,85.78416442871094,548.0,68.0,208.0,261.0,25.0
Apis mellifera,-1.281024,36.813187,Kenya,2021-08-08T07:33,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,2.259211,37.937698,Kenya,2021-08-12T12:01,HUMAN_OBSERVATION,1,128.0,9.560396194458008,71.31829071044922,102.34441375732422,28.66575050354004,15.260499954223633,13.405250549316406,22.577625274658203,20.46066665649414,23.05237579345703,20.46066665649414,455.0,128.0,3.0,101.85952758789062,220.0,11.0,201.0,11.0,1116.0
Apis mellifera,-0.4878430037020784,34.02144757889735,KE,,pseudoAbsence,0,179.0,9.221541404724121,83.84554290771484,60.53780746459961,27.980249404907227,16.98200035095215,10.998249053955078,22.704626083374023,21.56658363342285,23.08529281616211,21.56658363342285,989.0,179.0,37.0,54.36091232299805,428.0,120.0,227.0,120.0,1158.0
Apis mellifera,-4.285553328711765,39.21814420932648,KE,,pseudoAbsence,0,183.0,8.986124992370605,66.08660125732422,157.2619171142578,31.867250442504883,18.269750595092773,13.59749984741211,24.55699920654297,26.551624298095703,26.551624298095703,22.80262565612793,970.0,183.0,23.0,57.08133316040039,404.0,113.0,113.0,191.0,193.0
Apis mellifera,0.7206757963245893,35.93597637385751,KE,,pseudoAbsence,0,107.0,13.860834121704102,84.80945587158203,67.10533142089844,30.912250518798828,14.568750381469727,16.3435001373291,22.080917358398438,22.60870933532715,23.350250244140625,21.661209106445312,720.0,107.0,22.0,53.134620666503906,279.0,74.0,161.0,275.0,1162.0
Apis mellifera,-0.6728063503480737,36.90793869241632,KE,,pseudoAbsence,0,393.0,11.973166465759277,76.92736053466797,108.88346862792969,25.298749923706055,9.73449993133545,15.564249992370605,17.613500595092773,15.25070858001709,17.80637550354004,15.151208877563477,1680.0,393.0,48.0,82.67757415771484,837.0,166.0,564.0,186.0,1900.0
Apis mellifera,-0.0714379598243901,36.97992552735834,KE,,pseudoAbsence,0,126.0,14.36412525177002,78.98017883300781,62.74964904785156,25.787750244140625,7.600749969482422,18.187000274658203,17.475624084472656,16.267791748046875,17.475624084472656,16.117582321166992,772.0,126.0,30.0,48.55304718017578,287.0,119.0,287.0,210.0,1849.0
Apis mellifera,-2.679298492711241,38.31719042757814,KE,,pseudoAbsence,0,153.0,10.25668716430664,68.2142105102539,150.27891540527344,31.17424964904785,16.13825035095215,15.035999298095703,24.025625228881836,21.368165969848633,25.072040557861328,21.368165969848633,722.0,153.0,6.0,95.2035140991211,328.0,26.0,271.0,26.0,683.0
Apis mellifera,2.953775335774184,35.43361024281559,KE,,pseudoAbsence,0,60.0,14.130395889282227,88.8634262084961,55.8599739074707,36.2135009765625,20.3122501373291,15.901250839233398,28.860416412353516,28.193750381469727,28.930667877197266,27.735624313354492,295.0,60.0,8.0,61.04500198364258,134.0,30.0,100.0,74.0,578.0
Apis mellifera,4.5766318797519885,35.012263473947066,KE,,pseudoAbsence,0,103.0,14.429604530334473,84.88127136230469,81.32980346679688,36.40950012207031,19.40974998474121,16.9997501373291,27.78708267211914,28.08441734313965,28.587583541870117,26.532917022705078,561.0,103.0,14.0,51.6709098815918,234.0,77.0,105.0,121.0,502.0
Apis mellifera,0.8848351237673926,39.14869388081398,KE,,pseudoAbsence,0,114.0,11.402832984924316,79.14374542236328,89.95199584960938,34.92224884033203,20.51449966430664,14.40774917602539,28.454708099365234,26.16349983215332,28.454708099365234,26.16349983215332,311.0,114.0,0.0,138.01661682128906,148.0,0.0,148.0,0.0,254.0
Apis mellifera,0.2423223707687798,40.03135863306022,KE,,pseudoAbsence,0,96.0,10.726812362670898,73.85831451416016,119.2937240600586,36.335750579833984,21.8122501373291,14.523500442504883,28.62649917602539,27.011207580566406,30.04512596130371,27.011207580566406,337.0,96.0,5.0,106.2970199584961,155.0,15.0,131.0,15.0,142.0
Apis mellifera,0.8602122580610425,36.90695349026949,KE,,pseudoAbsence,0,172.0,12.654396057128906,82.70846557617188,71.20748901367188,26.2189998626709,10.918999671936035,15.300000190734863,19.37816619873047,17.63829231262207,19.37816619873047,17.63829231262207,768.0,172.0,21.0,72.22581481933594,355.0,93.0,355.0,93.0,1599.0
Apis mellifera,2.653029756728181,37.7777209288406,KE,,pseudoAbsence,0,77.0,12.03877067565918,78.2144775390625,97.70032501220703,34.47724914550781,19.085250854492188,15.391998291015625,27.603124618530273,25.659584045410156,28.038000106811523,25.57262420654297,267.0,77.0,0.0,105.13268280029297,134.0,4.0,53.0,5.0,478.0
Apis mellifera,0.4504801542418448,40.174124005395655,KE,,pseudoAbsence,0,91.0,10.373708724975586,72.73543548583984,122.34021759033203,35.881500244140625,21.619251251220703,14.262248992919922,28.20858383178711,26.55950164794922,29.672958374023438,26.55950164794922,333.0,91.0,4.0,104.7593994140625,157.0,15.0,125.0,15.0,191.0
Apis mellifera,-2.514613698949649,38.66650025006152,KE,,pseudoAbsence,0,171.0,9.788124084472656,68.208740234375,144.41249084472656,32.21025085449219,17.860000610351562,14.350250244140625,25.283082962036133,22.824790954589844,26.407791137695312,22.824790954589844,814.0,171.0,11.0,87.54229736328125,376.0,43.0,283.0,43.0,458.0
Apis mellifera,3.0061037603802907,40.098308371183606,KE,,pseudoAbsence,0,103.0,11.120416641235352,71.28015899658203,130.01528930664062,34.68724822998047,19.08625030517578,15.600997924804688,26.859209060668945,24.375207901000977,27.699125289916992,24.375207901000977,325.0,103.0,1.0,118.63945007324219,169.0,5.0,42.0,5.0,549.0
Apis mellifera,-0.33952889203628,35.87421868835594,KE,,pseudoAbsence,0,157.0,12.683937072753906,81.08379364013672,71.94841766357422,22.572250366210938,6.929250240325928,15.642999649047852,14.330124855041504,14.408291816711426,15.002458572387695,13.194208145141602,1035.0,157.0,33.0,41.54664993286133,350.0,138.0,272.0,310.0,2481.0
Apis mellifera,4.725145868027595,34.70354183071349,KE,,pseudoAbsence,0,,,,,,,,,,,,,,,,,,,,
Apis mellifera,1.8678015675817528,39.09493531490173,KE,,pseudoAbsence,0,107.0,11.52747917175293,75.5318374633789,101.205078125,35.52349853515625,20.261749267578125,15.261749267578125,28.043874740600586,25.990833282470703,28.518707275390625,25.990833282470703,313.0,107.0,0.0,125.53311157226562,157.0,1.0,49.0,1.0,321.0
Apis mellifera,4.42958262944583,34.7156025568251,KE,,pseudoAbsence,0,92.0,14.617334365844727,85.22107696533203,82.51094818115234,36.43775177001953,19.285499572753906,17.152252197265625,27.814041137695312,27.97949981689453,28.50800132751465,26.4151668548584,508.0,92.0,10.0,51.20915603637695,208.0,66.0,94.0,114.0,487.0
Apis mellifera,3.99513864879668,34.2996383747782,KE,,pseudoAbsence,0,86.0,12.494791984558105,79.09597778320312,105.77131652832031,32.830501556396484,17.03350067138672,15.797000885009766,24.7792911529541,25.150833129882812,25.649168014526367,22.942541122436523,559.0,86.0,6.0,46.48115539550781,201.0,58.0,90.0,177.0,983.0
Apis mellifera,0.9458641363000968,35.73745093081114,KE,,pseudoAbsence,0,124.0,13.21945858001709,83.91309356689453,66.23733520507812,29.746749877929688,13.993000030517578,15.75374984741211,21.230833053588867,21.807167053222656,22.491666793823242,20.830541610717773,835.0,124.0,21.0,54.559112548828125,323.0,79.0,194.0,313.0,1324.0
Apis mellifera,2.822950606029581,38.97570064254237,KE,,pseudoAbsence,0,106.0,9.937021255493164,68.35205841064453,133.04127502441406,34.01974868774414,19.48175048828125,14.53799819946289,26.8194580078125,24.43083381652832,27.862707138061523,24.43083381652832,333.0,106.0,1.0,114.83649444580078,170.0,4.0,52.0,4.0,491.0
Apis mellifera,2.517448832539915,39.62688191177489,KE,,pseudoAbsence,0,100.0,10.755999565124512,70.19169616699219,133.2802734375,35.11349868774414,19.789749145507812,15.323749542236328,27.49537467956543,25.041332244873047,28.446456909179688,25.041332244873047,320.0,100.0,1.0,117.43912506103516,160.0,4.0,44.0,4.0,445.0
Apis mellifera,1.54682914858566,37.81044637150156,KE,,pseudoAbsence,0,110.0,12.077521324157715,80.74152374267578,77.81623077392578,32.688751220703125,17.730499267578125,14.958251953125,26.016416549682617,24.222373962402344,26.15879249572754,24.222373962402344,375.0,110.0,1.0,110.54303741455078,186.0,5.0,169.0,5.0,603.0
Apis mellifera,4.422465097336022,34.58495666348003,KE,,pseudoAbsence,0,92.0,14.512874603271484,84.90040588378906,86.68013763427734,36.17774963378906,19.083749771118164,17.0939998626709,27.613834381103516,27.77654266357422,28.299625396728516,26.103832244873047,530.0,92.0,9.0,48.89871597290039,211.0,66.0,95.0,125.0,511.0
Apis mellifera,1.225888481016538,38.1372562850371,KE,,pseudoAbsence,0,109.0,11.740354537963867,80.37071228027344,78.22712707519531,32.665000915527344,18.057249069213867,14.607751846313477,25.06737518310547,24.14674949645996,26.0922908782959,24.14674949645996,370.0,109.0,0.0,121.46392059326172,172.0,0.0,165.0,0.0,577.0
Apis mellifera,2.912470287346495,34.82789993337481,KE,,pseudoAbsence,0,83.0,12.456769943237305,83.06037902832031,79.60211944580078,32.01374816894531,17.01650047302246,14.997247695922852,23.170166015625,24.58329200744629,24.989124298095703,22.940082550048828,550.0,83.0,8.0,54.86138153076172,211.0,48.0,78.0,195.0,1105.0
Apis mellifera,3.0558450200250302,38.73312206205566,KE,,pseudoAbsence,0,117.0,10.778311729431152,69.22264862060547,140.60781860351562,34.338748931884766,18.76824951171875,15.570499420166016,26.660873413085938,24.187166213989258,27.803916931152344,24.187166213989258,370.0,117.0,2.0,109.04916381835938,197.0,8.0,60.0,8.0,569.0
Apis mellifera,1.4119257130603966,37.816429826414485,KE,,pseudoAbsence,0,110.0,12.002853393554688,80.97589874267578,74.83231353759766,32.43349838256836,17.610750198364258,14.822748184204102,25.75083351135254,24.033416748046875,25.88483238220215,24.033416748046875,380.0,110.0,1.0,111.81059265136719,186.0,4.0,170.0,4.0,622.0
Apis mellifera,2.6108535526357457,37.95908601510923,KE,,pseudoAbsence,0,79.0,11.293062210083008,76.07444763183594,109.59115600585938,33.124000549316406,18.27924919128418,14.844751358032227,26.498666763305664,24.22770881652832,26.994291305541992,24.22770881652832,276.0,79.0,0.0,106.71873474121094,135.0,2.0,58.0,2.0,628.0
Apis mellifera,-3.630044218929074,38.426500738928496,KE,,pseudoAbsence,0,125.0,10.541790962219238,67.62977600097656,163.9715118408203,30.410249710083008,14.822750091552734,15.587499618530273,23.093833923339844,20.128292083740234,24.087583541870117,20.128292083740234,731.0,125.0,10.0,74.19585418701172,298.0,41.0,179.0,41.0,854.0
Apis mellifera,3.152429072960153,35.542469408136284,KE,,pseudoAbsence,0,52.0,14.108688354492188,87.63976287841797,57.87692642211914,37.09400177001953,20.995500564575195,16.098501205444336,29.684459686279297,28.865291595458984,29.684459686279297,28.626041412353516,242.0,52.0,8.0,64.04805755615234,114.0,27.0,114.0,52.0,519.0
Apis mellifera,-1.7405605296582278,39.19089053428765,KE,,pseudoAbsence,0,137.0,9.668270111083984,69.39490509033203,138.57479858398438,33.859249114990234,19.927000045776367,13.932249069213867,27.072416305541992,24.66408348083496,28.11199951171875,24.66408348083496,598.0,137.0,8.0,84.47918701171875,294.0,47.0,177.0,47.0,234.0
Apis mellifera,3.805331914937349,41.35823838531333,KE,,pseudoAbsence,0,87.0,11.433667182922363,75.03021240234375,110.93836212158203,36.30875015258789,21.06999969482422,15.238750457763672,28.57149887084961,26.355167388916016,29.068750381469727,26.355167388916016,268.0,87.0,0.0,120.73983764648438,146.0,2.0,113.0,2.0,435.0
Apis mellifera,-2.8937725245799752,38.86182457877532,KE,,pseudoAbsence,0,154.0,10.183521270751953,69.51326751708984,145.12274169921875,32.984500885009766,18.334749221801758,14.649751663208008,25.84458351135254,23.449748992919922,26.966041564941406,23.449748992919922,897.0,154.0,24.0,66.98849487304688,362.0,82.0,284.0,82.0,326.0
Apis mellifera,0.555567560308794,34.93168854272111,KE,,pseudoAbsence,0,209.0,12.611249923706055,82.02838897705078,76.51226806640625,27.335500717163086,11.961250305175781,15.374250411987305,19.079750061035156,19.538999557495117,20.003583908081055,18.081375122070312,1496.0,209.0,40.0,47.9490852355957,547.0,154.0,346.0,537.0,1737.0
Apis mellifera,-2.9596556838820085,38.28400703577683,KE,,pseudoAbsence,0,158.0,10.315916061401367,68.72581481933594,150.2455596923828,30.61549949645996,15.605250358581543,15.010249137878418,23.724040985107422,20.85358428955078,24.52608299255371,20.85358428955078,749.0,158.0,7.0,89.77342224121094,323.0,30.0,283.0,30.0,750.0
Apis mellifera,2.9126701522335505,36.39875370365017,KE,,pseudoAbsence,0,37.0,9.546625137329102,81.65266418457031,75.4837417602539,33.62274932861328,21.930999755859375,11.691749572753906,28.267915725708008,27.319875717163086,28.523208618164062,26.631999969482422,166.0,37.0,1.0,77.5525131225586,79.0,13.0,68.0,18.0,370.0
Apis mellifera,0.910820558397984,37.56254799052304,KE,,pseudoAbsence,0,135.0,12.425395965576172,82.94380187988281,71.84943389892578,30.671499252319336,15.690999984741211,14.980499267578125,23.698917388916016,22.118375778198242,23.761249542236328,22.118375778198242,539.0,135.0,4.0,102.4223403930664,246.0,13.0,219.0,13.0,943.0
Apis mellifera,1.6284594427695591,40.05228361507352,KE,,pseudoAbsence,0,99.0,10.856958389282227,72.7166519165039,110.49178314208984,36.666748046875,21.736249923706055,14.930498123168945,29.260915756225586,27.191665649414062,29.8629150390625,27.130374908447266,333.0,99.0,2.0,107.0442123413086,162.0,7.0,50.0,8.0,224.0
Apis mellifera,1.8182665688990864,38.93485842402971,KE,,pseudoAbsence,0,106.0,11.339624404907227,76.14320373535156,96.58843994140625,35.0989990234375,20.206501007080078,14.892498016357422,27.905792236328125,25.87679100036621,28.27375030517578,25.87679100036621,306.0,106.0,0.0,128.56898498535156,151.0,0.0,149.0,0.0,325.0
Apis mellifera,1.1976324963173983,39.52034926280077,KE,,pseudoAbsence,0,111.0,10.826937675476074,75.91856384277344,97.73310852050781,35.41025161743164,21.14900016784668,14.261251449584961,28.59433364868164,26.486833572387695,28.89699935913086,26.486833572387695,310.0,111.0,1.0,128.83099365234375,150.0,3.0,145.0,3.0,289.0
Apis mellifera,-3.643382493053295,38.78974472164554,KE,,pseudoAbsence,0,124.0,10.275792121887207,69.20657348632812,151.69830322265625,31.482999801635742,16.635000228881836,14.847999572753906,24.246623992919922,21.837833404541016,25.447208404541016,21.80904197692871,755.0,124.0,18.0,62.283721923828125,298.0,69.0,170.0,80.0,537.0
Apis mellifera,-1.525778781825315,38.02094311656923,KE,,pseudoAbsence,0,209.0,10.594228744506836,71.82893371582031,127.68370819091797,30.53675079345703,15.787500381469727,14.749250411987305,23.409082412719727,21.082416534423828,24.300708770751953,21.082416534423828,691.0,209.0,1.0,112.4987564086914,382.0,9.0,238.0,9.0,911.0
Apis mellifera,-0.1927116991890392,35.943817353359584,KE,,pseudoAbsence,0,142.0,14.442292213439941,81.61792755126953,67.92427062988281,26.14900016784668,8.454000473022461,17.69499969482422,16.92816734313965,16.939416885375977,17.5228328704834,15.811958312988281,940.0,142.0,28.0,43.798362731933594,330.0,118.0,244.0,287.0,2055.0
Apis mellifera,1.519453744053548,36.13734144459342,KE,,pseudoAbsence,0,76.0,14.142624855041504,87.28264617919922,64.63443756103516,33.426998138427734,17.2237491607666,16.203248977661133,26.072458267211914,25.352624893188477,26.08887481689453,24.490665435791016,412.0,76.0,12.0,57.15851593017578,173.0,47.0,125.0,103.0,714.0
Apis mellifera,-1.0279984857297355,34.05581779711352,KE,,pseudoAbsence,0,,,,,,,,,,,,,,,,,,,,
Apis mellifera,-0.6214857383177961,38.974620614115885,KE,,pseudoAbsence,0,165.0,10.019708633422852,72.37581634521484,120.50965118408203,33.06475067138672,19.22075080871582,13.843999862670898,26.13658332824707,24.114749908447266,27.16550064086914,24.114749908447266,464.0,165.0,0.0,129.35023498535156,289.0,2.0,146.0,2.0,426.0
Apis mellifera,-0.808357639683642,34.36693257097201,KE,,pseudoAbsence,0,228.0,11.881166458129883,81.03235626220703,65.90933990478516,29.10325050354004,14.440999984741211,14.662250518798828,21.884082794189453,20.649457931518555,22.331541061401367,20.649457931518555,1388.0,228.0,50.0,45.96764373779297,550.0,214.0,281.0,214.0,1315.0
Apis mellifera,-2.0645985220446854,36.38156898990517,KE,,pseudoAbsence,0,105.0,11.496853828430176,72.92759704589844,127.02709197998047,30.829750061035156,15.0649995803833,15.764750480651855,23.340499877929688,21.07529067993164,23.889751434326172,20.746957778930664,455.0,105.0,1.0,82.97879028320312,220.0,8.0,158.0,9.0,1080.0
Apis mellifera,0.4501585522611142,37.44992971008424,KE,,pseudoAbsence,0,174.0,13.745562553405762,84.17626190185547,70.0518798828125,31.361000061035156,15.031499862670898,16.329500198364258,22.411041259765625,22.171709060668945,23.5103759765625,22.10449981689453,756.0,174.0,9.0,90.34046173095703,340.0,29.0,275.0,276.0,1142.0
Apis mellifera,3.654963294096522,41.023465156302215,KE,,pseudoAbsence,0,91.0,10.944084167480469,73.32842254638672,118.25125122070312,34.5989990234375,19.67424964904785,14.924749374389648,27.093957901000977,24.708707809448242,27.651416778564453,24.708707809448242,290.0,91.0,0.0,120.94852447509766,152.0,2.0,31.0,2.0,598.0
Apis mellifera,0.3050408994676612,34.15966018190268,KE,,pseudoAbsence,0,233.0,11.523771286010742,84.37687683105469,58.76076889038086,29.27899932861328,15.621500015258789,13.657499313354492,22.518749237060547,22.633333206176758,22.887540817260742,21.406291961669922,1409.0,233.0,52.0,43.790706634521484,546.0,222.0,275.0,243.0,1210.0
Apis mellifera,2.031190439890196,37.52453073580213,KE,,pseudoAbsence,0,78.0,11.418478965759277,79.83277130126953,89.23798370361328,32.91999816894531,18.617000579833984,14.302997589111328,26.639583587646484,24.673084259033203,26.865249633789062,24.611042022705078,274.0,78.0,0.0,106.7002944946289,135.0,3.0,123.0,4.0,543.0
Apis mellifera,-2.269877194134534,36.53616248602096,KE,,pseudoAbsence,0,164.0,11.252604484558105,72.1945571899414,130.9153289794922,28.084999084472656,12.498499870300293,15.586499214172363,20.68512535095215,18.40879249572754,21.258625030517578,18.041791915893555,684.0,164.0,5.0,82.34943389892578,346.0,20.0,309.0,25.0,1642.0
Apis mellifera,-0.7372580977373984,36.44248682805302,KE,,pseudoAbsence,0,131.0,13.560521125793457,78.31547546386719,98.50428771972656,26.110000610351562,8.794750213623047,17.315250396728516,17.428916931152344,15.273333549499512,17.684541702270508,15.22137451171875,697.0,131.0,33.0,50.747310638427734,288.0,114.0,229.0,115.0,1967.0
Apis mellifera,1.87576795422855,35.77056364106812,KE,,pseudoAbsence,0,81.0,12.357666969299316,83.8163070678711,65.61096954345703,30.530250549316406,15.786499977111816,14.74375057220459,23.05583381652832,23.092792510986328,23.775583267211914,22.10362434387207,515.0,81.0,13.0,53.03337478637695,199.0,54.0,140.0,170.0,1124.0
Apis mellifera,-1.8288834559852751,40.65560569436407,KE,,pseudoAbsence,0,164.0,7.6313958168029785,67.452392578125,119.83435821533203,33.390750885009766,22.07699966430664,11.313751220703125,27.309999465942383,28.536666870117188,28.697750091552734,25.73154067993164,717.0,164.0,6.0,71.70720672607422,363.0,52.0,144.0,187.0,49.0
Apis mellifera,1.2238605158162104,37.064719746282414,KE,,pseudoAbsence,0,154.0,12.954562187194824,82.69090270996094,71.4000244140625,29.49449920654297,13.82824993133545,15.66624927520752,22.48845863342285,20.762916564941406,22.48845863342285,20.762916564941406,605.0,154.0,8.0,88.55130004882812,305.0,29.0,305.0,29.0,1134.0
Apis mellifera,0.3157230170277101,34.65493263215445,KE,,pseudoAbsence,0,267.0,12.169020652770996,82.97577667236328,71.27152252197266,29.041250228881836,14.375499725341797,14.665750503540039,20.995750427246094,21.897083282470703,22.137083053588867,20.32145881652832,1827.0,267.0,57.0,39.3903694152832,681.0,251.0,312.0,461.0,1392.0
Apis mellifera,4.800389590750494,34.7728075460464,KE,,pseudoAbsence,0,,,,,,,,,,,,,,,,,,,,
Apis mellifera,0.1136996203459634,39.762835229806726,KE,,pseudoAbsence,0,90.0,10.701833724975586,74.49935150146484,116.13185119628906,35.82725143432617,21.462249755859375,14.365001678466797,28.30158233642578,26.69970703125,29.6582088470459,26.69970703125,327.0,90.0,3.0,111.86904907226562,163.0,10.0,126.0,10.0,202.0
Apis mellifera,1.92552543736866,36.59360107923042,KE,,pseudoAbsence,0,78.0,13.171375274658203,85.3510513305664,68.1862564086914,31.797500610351562,16.36549949645996,15.432001113891602,24.918041229248047,23.584083557128906,24.956666946411133,23.269582748413086,361.0,78.0,8.0,66.33700561523438,168.0,45.0,132.0,48.0,902.0
Apis mellifera,3.4874448318924154,37.777167409183306,KE,,pseudoAbsence,0,113.0,10.78499984741211,71.41320037841797,126.76142120361328,30.19300079345703,15.090749740600586,15.102251052856445,22.758041381835938,20.759416580200195,23.828290939331055,20.494667053222656,434.0,113.0,6.0,84.95856475830078,216.0,22.0,96.0,23.0,1258.0
Apis mellifera,-2.1181728132421465,36.11333106112281,KE,,pseudoAbsence,0,81.0,11.671375274658203,74.16046905517578,124.54012298583984,32.922000885009766,17.18400001525879,15.738000869750977,26.105209350585938,23.048749923706055,26.11545753479004,23.048749923706055,385.0,81.0,2.0,82.15940856933594,194.0,8.0,156.0,8.0,674.0
Apis mellifera,1.8594166744843976,37.73905231658805,KE,,pseudoAbsence,0,95.0,11.88045883178711,79.80692291259766,84.25662231445312,33.33000183105469,18.443500518798828,14.88650131225586,26.65479278564453,24.8231258392334,26.87433433532715,24.753292083740234,312.0,95.0,0.0,112.58284759521484,156.0,2.0,145.0,3.0,510.0
Apis mellifera,0.8965469939627688,39.95417446533836,KE,,pseudoAbsence,0,104.0,11.043375015258789,74.80821228027344,106.12459564208984,36.35224914550781,21.59000015258789,14.762248992919922,29.303707122802734,27.001708984375,29.667165756225586,27.001708984375,317.0,104.0,2.0,118.54188537597656,148.0,7.0,137.0,7.0,188.0
Apis mellifera,-0.9326586004304748,34.34363201909086,KE,,pseudoAbsence,0,220.0,11.688958168029785,80.62879943847656,65.75926208496094,28.743499755859375,14.24625015258789,14.497249603271484,21.648290634155273,20.426958084106445,22.116458892822266,20.426958084106445,1357.0,220.0,53.0,45.34789276123047,535.0,202.0,283.0,202.0,1367.0
Apis mellifera,0.9810850594931876,37.954496286208006,KE,,pseudoAbsence,0,128.0,12.424395561218262,82.78240203857422,74.15773010253906,31.954750061035156,16.946250915527344,15.008499145507812,24.15312385559082,23.392457962036133,25.135042190551758,23.392457962036133,441.0,128.0,1.0,115.57313537597656,212.0,4.0,181.0,4.0,744.0
Apis mellifera,-1.0124482956185776,37.78385112060143,KE,,pseudoAbsence,0,226.0,11.384916305541992,74.19058990478516,117.52718353271484,29.339750289916992,13.994250297546387,15.345499992370605,21.65766716003418,19.513500213623047,22.45199966430664,19.513500213623047,723.0,226.0,1.0,115.00463104248047,378.0,8.0,264.0,8.0,1202.0
Apis mellifera,1.8269799820890107,39.28996880685539,KE,,pseudoAbsence,0,109.0,11.653270721435547,75.89852905273438,100.37628936767578,35.947750091552734,20.5939998626709,15.353750228881836,28.367290496826172,26.320999145507812,28.812833786010742,26.320999145507812,311.0,109.0,0.0,126.8951644897461,157.0,1.0,48.0,1.0,291.0
Apis mellifera,-2.001058811485271,37.67908342708238,KE,,pseudoAbsence,0,171.0,11.351186752319336,70.19145202636719,139.8142852783203,31.0885009765625,14.916749954223633,16.171751022338867,23.124082565307617,20.698833465576172,24.245250701904297,20.698833465576172,611.0,171.0,0.0,106.27898406982422,317.0,5.0,225.0,5.0,936.0
Apis mellifera,-0.5391989558987653,40.7826230774788,KE,,pseudoAbsence,0,90.0,8.84245777130127,69.06282043457031,127.2616195678711,34.57474899291992,21.771249771118164,12.803499221801758,28.7081241607666,28.965917587280273,29.1629581451416,25.94012451171875,401.0,90.0,3.0,76.3276596069336,172.0,38.0,120.0,58.0,113.0
Apis mellifera,-2.316068467846362,36.68138824740439,KE,,pseudoAbsence,0,138.0,11.3551664352417,71.30179595947266,133.75596618652344,28.393749237060547,12.468250274658203,15.925498962402344,20.831708908081055,18.45662498474121,21.402416229248047,18.092540740966797,604.0,138.0,3.0,81.26110076904297,294.0,14.0,272.0,18.0,1543.0
Apis mellifera,3.981037759270442,40.469798005271976,KE,,pseudoAbsence,0,106.0,10.995332717895508,71.61334991455078,123.18556213378906,32.68724822998047,17.333499908447266,15.353748321533203,24.813207626342773,22.455707550048828,25.6096248626709,22.455707550048828,322.0,106.0,0.0,122.7578125,182.0,1.0,36.0,1.0,880.0
Apis mellifera,0.186714235397928,37.89295014686392,KE,,pseudoAbsence,0,486.0,10.836853981018066,79.05207824707031,84.51288604736328,26.45574951171875,12.747249603271484,13.708499908447266,19.067291259765625,17.88574981689453,19.94654083251953,17.88574981689453,1998.0,486.0,20.0,102.8122329711914,953.0,75.0,721.0,75.0,1661.0
Apis mellifera,-3.6111422051742585,39.04067172175376,KE,,pseudoAbsence,0,112.0,9.685687065124512,68.59673309326172,144.14462280273438,31.63075065612793,17.51099967956543,14.1197509765625,24.721332550048828,22.469541549682617,25.882083892822266,22.436582565307617,721.0,112.0,24.0,54.02436828613281,275.0,79.0,206.0,94.0,366.0
Apis mellifera,-1.799678232321651,38.24973641992021,KE,,pseudoAbsence,0,176.0,10.355437278747559,70.40205383300781,132.45469665527344,31.66925048828125,16.960250854492188,14.708999633789062,24.596250534057617,22.197834014892578,25.544708251953125,22.197834014892578,587.0,176.0,1.0,114.87508392333984,338.0,6.0,197.0,6.0,711.0
Apis mellifera,-0.7509716847350423,38.785085958316735,KE,,pseudoAbsence,0,199.0,9.887104034423828,71.895751953125,120.83527374267578,32.3337516784668,18.581750869750977,13.75200080871582,25.52483367919922,23.428041458129883,26.472959518432617,23.428041458129883,554.0,199.0,0.0,129.07666015625,343.0,2.0,173.0,2.0,491.0
Apis mellifera,1.6360178566953802,36.07713718911537,KE,,pseudoAbsence,0,76.0,14.142624855041504,87.28264617919922,64.63443756103516,33.426998138427734,17.2237491607666,16.203248977661133,26.072458267211914,25.352624893188477,26.08887481689453,24.490665435791016,412.0,76.0,12.0,57.15851593017578,173.0,47.0,125.0,103.0,714.0
Apis mellifera,3.597664532820745,35.747918403996145,KE,,pseudoAbsence,0,54.0,13.571645736694336,88.16477966308594,60.04209899902344,37.2442512512207,21.850749969482422,15.393501281738281,29.716833114624023,29.200124740600586,30.019582748413086,28.624832153320312,228.0,54.0,5.0,75.2873306274414,115.0,20.0,52.0,30.0,490.0
Apis mellifera,2.6469063332206284,40.38607065909091,KE,,pseudoAbsence,0,101.0,10.742354393005371,71.05201721191406,129.3833770751953,34.814998626708984,19.695999145507812,15.118999481201172,27.300416946411133,24.770915985107422,28.055124282836914,24.770915985107422,340.0,101.0,1.0,115.22647857666016,165.0,7.0,44.0,7.0,494.0
